item_id,name,category,depth,height,width,Price
60334312,BILLSBRO,Bookcases & shelving units,NA,NA,NA,35
9248544,IVAR,Bookcases & shelving units,30,226,344,1155
10364293,OLAUS,Bookcases & shelving units,NA,NA,92,29
60371762,HEMNES,Bookcases & shelving units,37,197,49,556
296351,SELSVIKEN,Bookcases & shelving units,NA,26,60,60
19020480,BILLY / MORLIDEN,Bookcases & shelving units,30,202,80,695
49133616,KALLAX,Bookcases & shelving units,159,147,147,755
79294542,VITTSJÖ,Bookcases & shelving units,36,175,200,640
10334319,BILLSBRO,Bookcases & shelving units,NA,NA,NA,55
10443629,GLASSVIK,Bookcases & shelving units,NA,38,60,175
29287445,BILLY / OXBERG,Bookcases & shelving units,30,237,40,500
49203355,BESTÅ,Bookcases & shelving units,40,230,240,2534.5
20365188,GALANT,Bookcases & shelving units,45,120,80,575
40364060,LAPPVIKEN,Bookcases & shelving units,NA,64,60,38.5
70340044,EKET,Bookcases & shelving units,NA,NA,8,15
79189150,EKET,Bookcases & shelving units,35,210,175,1044
30294987,SKUBB,Bookcases & shelving units,55,19,69,49
70294508,BESTÅ,Bookcases & shelving units,40,38,180,475
39303968,BROR,Bookcases & shelving units,55,190,85,565
49285817,EKET,Bookcases & shelving units,35,35,35,94
60322861,SVALNÄS,Bookcases & shelving units,25,NA,81,100
10218536,ALGOT,Bookcases & shelving units,NA,84,4,20
10333287,BROR,Bookcases & shelving units,4,190,NA,105
70443626,NOTVIKEN,Bookcases & shelving units,NA,38,60,100
30323367,OXBERG,Bookcases & shelving units,NA,192,40,200
40299885,BESTÅ,Bookcases & shelving units,40,64,120,475
40348715,BESTÅ,Bookcases & shelving units,NA,NA,NA,25
80322855,BERGHALLA,Bookcases & shelving units,32,NA,9,22
9017831,BILLY / MORLIDEN,Bookcases & shelving units,30,106,200,925
10422325,IVAR,Bookcases & shelving units,NA,NA,83,45
19282924,BESTÅ,Bookcases & shelving units,40,128,120,1570
30338415,BAGGANÄS,Bookcases & shelving units,24,NA,13,22
99217755,BILLY / OXBERG,Bookcases & shelving units,30,237,80,995
69184431,SVALNÄS,Bookcases & shelving units,25,176,86,450
408297,BOTTNA,Bookcases & shelving units,NA,32,36,45
40390766,SULARP,Bookcases & shelving units,38,10,NA,45.5
80419961,JONAXEL,Bookcases & shelving units,NA,NA,NA,25
79276246,ALGOT,Bookcases & shelving units,41,199,132,429
20452618,BROR,Bookcases & shelving units,54,NA,84,95
39291748,HYLLIS,Bookcases & shelving units,27,NA,180,186
89277113,BILLY / BOTTNA,Bookcases & shelving units,28,106,80,245
19030592,KALLAX,Bookcases & shelving units,39,147,147,615
29280731,BILLY / OXBERG,Bookcases & shelving units,30,202,160,1330
59204420,BESTÅ / EKET,Bookcases & shelving units,40,170,180,1469
89020472,BILLY,Bookcases & shelving units,28,237,120,915
19194649,BESTÅ,Bookcases & shelving units,40,230,300,4260
19903834,ALGOT,Bookcases & shelving units,61,197,132,302
39323990,JONAXEL,Bookcases & shelving units,51,173,99,660
29277352,ALGOT,Bookcases & shelving units,NA,197,66,183.6
70347516,ENERYDA,Bookcases & shelving units,30,NA,17,35
29248374,IVAR,Bookcases & shelving units,30,179,259,795
59277119,BILLY / BOTTNA,Bookcases & shelving units,28,202,40,235
89303956,BROR,Bookcases & shelving units,40,190,85,515
347505,ENERYDA,Bookcases & shelving units,NA,NA,NA,35
10245846,BESTÅ,Bookcases & shelving units,40,64,120,225
348717,BESTÅ,Bookcases & shelving units,NA,NA,NA,25
40295302,BESTÅ,Bookcases & shelving units,40,NA,120,100
49248325,IVAR,Bookcases & shelving units,50,179,134,612
59297438,JONAXEL,Bookcases & shelving units,51,73,25,140
9248351,IVAR,Bookcases & shelving units,50,124,174,592
9305068,BESTÅ,Bookcases & shelving units,42,202,120,1390
19231152,HEMNES,Bookcases & shelving units,37,197,229,2346
29287370,BILLY / MORLIDEN,Bookcases & shelving units,30,106,80,415
30333842,BROR,Bookcases & shelving units,54,NA,84,95
39283003,BROR,Bookcases & shelving units,40,190,85,855
69248348,IVAR,Bookcases & shelving units,30,124,174,350
9297657,JONAXEL,Bookcases & shelving units,51,173,99,390
49280749,BILLY / OXBERG,Bookcases & shelving units,30,237,160,1790
49297660,JONAXEL,Bookcases & shelving units,51,173,99,490
49298594,BESTÅ,Bookcases & shelving units,42,39,180,990
59177624,BILLY / OXBERG,Bookcases & shelving units,30,237,120,1735
60441581,NOTVIKEN,Bookcases & shelving units,NA,26,60,60
79297526,BESTÅ,Bookcases & shelving units,42,74,240,1620
99020481,BILLY / OXBERG,Bookcases & shelving units,30,202,160,1570
99046443,LIATORP,Bookcases & shelving units,38,214,276,3435
60333850,BROR,Bookcases & shelving units,NA,88,55,495
70265247,MÖLLARP,Bookcases & shelving units,28,NA,9,17
39272655,BROR,Bookcases & shelving units,55,110,85,375
80339790,HACKÅS,Bookcases & shelving units,18,NA,24,17
30342479,HACKÅS,Bookcases & shelving units,18,NA,24,32
40401859,ALGOT,Bookcases & shelving units,40,NA,1,10
30247378,BESTÅ,Bookcases & shelving units,40,38,60,125
80247371,BESTÅ,Bookcases & shelving units,40,192,60,225
73755709,IVAR,Bookcases & shelving units,NA,124,30,45
99031408,HEJNE,Bookcases & shelving units,50,171,230,735
20245964,BESTÅ,Bookcases & shelving units,40,64,60,135
29221765,SVALNÄS,Bookcases & shelving units,35,176,86,660
39017486,KALLAX,Bookcases & shelving units,39,147,147,695
59291634,KOLBJÖRN,Bookcases & shelving units,37,161,171,1140
9302908,IVAR,Bookcases & shelving units,50,179,89,588
30236153,ORRNÄS,Bookcases & shelving units,30,NA,17,17
40419958,JONAXEL,Bookcases & shelving units,51,70,50,70
89280747,BILLY / OXBERG,Bookcases & shelving units,30,202,160,1480
9287979,IVAR,Bookcases & shelving units,50,179,174,636
351248,BESTÅ,Bookcases & shelving units,40,25,60,75
10343328,VEBERÖD,Bookcases & shelving units,45,181,45,645
59287340,BILLY,Bookcases & shelving units,30,237,80,1085
9251348,IVAR,Bookcases & shelving units,50,179,179,1137
9301131,BESTÅ,Bookcases & shelving units,42,193,60,1150
29286728,EKET,Bookcases & shelving units,35,210,210,1830
40422324,IVAR,Bookcases & shelving units,43,172,81,135
49275088,HAVSTA,Bookcases & shelving units,37,134,81,625
59184441,SVALNÄS,Bookcases & shelving units,35,176,297,2605
59203128,BESTÅ,Bookcases & shelving units,40,192,180,1824.5
69903836,ALGOT,Bookcases & shelving units,41,197,66,130
70299879,BESTÅ,Bookcases & shelving units,40,64,180,595
89299129,BESTÅ,Bookcases & shelving units,42,128,240,1645
89311466,JONAXEL,Bookcases & shelving units,51,173,148,830
338407,BAGGANÄS,Bookcases & shelving units,31,NA,9,35
99291646,KOLBJÖRN,Bookcases & shelving units,35,162,80,450
9297134,JONAXEL,Bookcases & shelving units,51,70,50,150
20291630,SELSVIKEN,Bookcases & shelving units,NA,38,60,125
80261258,BESTÅ,Bookcases & shelving units,NA,NA,NA,25
340047,EKET,Bookcases & shelving units,1,4,29,15
70323600,BILLSBRO,Bookcases & shelving units,NA,NA,NA,19
50342478,HACKÅS,Bookcases & shelving units,18,NA,24,50
10291678,LAPPVIKEN,Bookcases & shelving units,NA,26,60,45
40351246,BESTÅ,Bookcases & shelving units,40,15,60,60
295530,BESTÅ,Bookcases & shelving units,16,NA,56,25
30291682,LAPPVIKEN,Bookcases & shelving units,NA,38,60,45
70370352,MOSSARYD,Bookcases & shelving units,18,NA,NA,29
10452614,BROR,Bookcases & shelving units,4,190,NA,90
19278328,KALLAX,Bookcases & shelving units,39,147,147,745
40310208,IVAR,Bookcases & shelving units,30,3,83,45
50300015,BROR,Bookcases & shelving units,40,66,76,495
40263853,BILLY,Bookcases & shelving units,28,35,80,100
90291698,LAXVIKEN,Bookcases & shelving units,NA,64,60,175
9278338,KALLAX,Bookcases & shelving units,39,182,182,1350
29287997,IVAR,Bookcases & shelving units,50,179,89,674
69248560,IVAR,Bookcases & shelving units,NA,179,175,1085
90422326,IVAR,Bookcases & shelving units,50,NA,83,45
414255,VASSVIKEN,Bookcases & shelving units,NA,NA,NA,150
9188842,EKET,Bookcases & shelving units,35,120,105,414
9192518,BESTÅ,Bookcases & shelving units,40,230,240,2710
9303960,BROR,Bookcases & shelving units,40,110,254,1035
19191896,BESTÅ,Bookcases & shelving units,NA,211,300,2930
19275136,HAVSTA,Bookcases & shelving units,47,212,142,2235
19297685,JONAXEL,Bookcases & shelving units,51,173,148,990
19309725,ALGOT,Bookcases & shelving units,41,85,189,458
19930205,ALGOT,Bookcases & shelving units,41,199,132,414
39248359,IVAR,Bookcases & shelving units,30,179,174,1000
39311256,JONAXEL,Bookcases & shelving units,51,173,173,745
39903833,ALGOT,Bookcases & shelving units,61,197,66,134.6
59279043,OLAUS,Bookcases & shelving units,36,94,211,386
69248211,IVAR,Bookcases & shelving units,30,226,259,1870
69294566,VITTSJÖ,Bookcases & shelving units,36,175,300,1035
89285467,ALGOT,Bookcases & shelving units,41,85,127,321
90349005,EKET,Bookcases & shelving units,24,10,69,75
60323592,BILLSBRO,Bookcases & shelving units,NA,NA,NA,15
20273141,HISHULT,Bookcases & shelving units,24,NA,NA,17
50334303,BILLSBRO,Bookcases & shelving units,NA,NA,NA,25
30373164,KLACKBERG,Bookcases & shelving units,30,NA,NA,35
49303958,BROR,Bookcases & shelving units,40,190,254,1545
50295306,BESTÅ,Bookcases & shelving units,40,NA,180,150
50275596,OXBERG,Bookcases & shelving units,NA,97,40,100
90333938,EKET,Bookcases & shelving units,35,70,35,250
10373495,BEKANT,Bookcases & shelving units,45,134,121,1495
29308645,JONAXEL,Bookcases & shelving units,51,173,198,885
80291632,SELSVIKEN,Bookcases & shelving units,NA,64,60,150
90347515,ENERYDA,Bookcases & shelving units,30,NA,22,35
40348895,ÖSTERNÄS,Bookcases & shelving units,NA,NA,25,70
80385348,IVAR,Bookcases & shelving units,30,14,39,75
275674,OXBERG,Bookcases & shelving units,NA,192,40,245
9285683,IVAR,Bookcases & shelving units,50,179,174,726
9288021,IVAR,Bookcases & shelving units,50,NA,174,563
10388661,HAVSTA,Bookcases & shelving units,37,12,81,80
49903842,ALGOT,Bookcases & shelving units,61,197,66,231.6
50334317,BILLSBRO,Bookcases & shelving units,NA,NA,NA,45
69017475,KALLAX,Bookcases & shelving units,39,147,147,895
70348894,BJÄRRED,Bookcases & shelving units,34,NA,NA,49
79320758,SVALNÄS,Bookcases & shelving units,35,176,213,1830
89248535,IVAR,Bookcases & shelving units,50,226,259,1085
9903820,ALGOT,Bookcases & shelving units,41,197,66,234
10323599,BILLSBRO,Bookcases & shelving units,NA,NA,NA,69
19221087,EKET,Bookcases & shelving units,35,212,140,1218
19277116,BILLY / BOTTNA,Bookcases & shelving units,28,202,80,315
20330599,UPPLEVA,Bookcases & shelving units,NA,NA,NA,199
29275715,BROR,Bookcases & shelving units,NA,NA,NA,2150
29286399,EKET,Bookcases & shelving units,35,70,175,661
29294554,VITTSJÖ,Bookcases & shelving units,36,175,202,695
29912767,ALGOT,Bookcases & shelving units,40,84,190,528.2
30323598,BILLSBRO,Bookcases & shelving units,NA,NA,NA,49
40226790,UPPLEVA,Bookcases & shelving units,NA,NA,NA,145
49017749,ALGOT,Bookcases & shelving units,41,87,190,474.2
40211595,GALANT,Bookcases & shelving units,40,80,160,695
49320774,SVALNÄS,Bookcases & shelving units,35,176,233,1840
59276172,ALGOT,Bookcases & shelving units,41,199,132,477
59287986,IVAR,Bookcases & shelving units,50,179,89,498
60294797,HANVIKEN,Bookcases & shelving units,NA,26,60,50
79265926,HAVSTA,Bookcases & shelving units,47,212,203,2980
79272677,BROR,Bookcases & shelving units,40,133,161,1335
79303103,ALGOT,Bookcases & shelving units,61,197,132,383.8
80414256,VASSVIKEN,Bookcases & shelving units,NA,NA,NA,100
99221026,EKET,Bookcases & shelving units,35,105,70,978
50357002,KALLRÖR,Bookcases & shelving units,38,NA,NA,25
20334314,BILLSBRO,Bookcases & shelving units,NA,NA,NA,15
49248354,IVAR,Bookcases & shelving units,50,226,174,878
20338411,BAGGANÄS,Bookcases & shelving units,31,NA,9,50
19272699,BROR,Bookcases & shelving units,40,190,254,1335
40104109,BILLY,Bookcases & shelving units,NA,NA,NA,20
90291858,SINDVIK,Bookcases & shelving units,NA,64,60,150
10273090,MÖLLARP,Bookcases & shelving units,25,NA,NA,12
10364523,KALLVIKEN,Bookcases & shelving units,NA,64,60,170
50425987,KALLVIKEN,Bookcases & shelving units,NA,38,60,135
30425988,KALLVIKEN,Bookcases & shelving units,NA,26,60,95
49282994,BROR,Bookcases & shelving units,40,190,85,530
70318161,IVAR,Bookcases & shelving units,50,NA,42,39
50370353,MOSSARYD,Bookcases & shelving units,18,NA,NA,29
80340048,EKET,Bookcases & shelving units,1,4,63,20
89283005,BROR,Bookcases & shelving units,40,110,85,670
89294532,VITTSJÖ,Bookcases & shelving units,36,175,200,790
20443624,BESTÅ,Bookcases & shelving units,42,NA,180,225
69903799,ALGOT,Bookcases & shelving units,41,197,46,204
70428904,EKET,Bookcases & shelving units,NA,10,NA,75
50275619,OXBERG,Bookcases & shelving units,NA,35,40,80
322897,SVALNÄS,Bookcases & shelving units,35,39,61,310
333278,BROR,Bookcases & shelving units,4,110,NA,90
10353765,KLIMPEN,Bookcases & shelving units,33,70,58,345
294795,HANVIKEN,Bookcases & shelving units,NA,38,60,75
20390574,STALLARP,Bookcases & shelving units,4,10,4,45
30357003,KALLRÖR,Bookcases & shelving units,38,NA,NA,45
40247368,BESTÅ,Bookcases & shelving units,40,128,60,195
70388639,HAVSTA,Bookcases & shelving units,35,123,81,545
79184435,SVALNÄS,Bookcases & shelving units,25,176,66,410
99303970,BROR,Bookcases & shelving units,55,190,254,1315
80291854,SINDVIK,Bookcases & shelving units,NA,38,60,100
39286558,HYLLIS,Bookcases & shelving units,27,74,180,141
50434185,ALGOT,Bookcases & shelving units,NA,84,4,20
69272649,BROR,Bookcases & shelving units,55,110,65,375
80291665,GLASSVIK,Bookcases & shelving units,NA,64,60,195
60441562,TIMMERVIKEN,Bookcases & shelving units,NA,26,60,60
9300650,BESTÅ,Bookcases & shelving units,42,193,300,2635
10441569,STOCKVIKEN,Bookcases & shelving units,NA,64,60,210
19057483,BESTÅ,Bookcases & shelving units,22,128,60,480
19276414,ALGOT / SKÅDIS,Bookcases & shelving units,41,199,132,598
30452613,BROR,Bookcases & shelving units,4,110,NA,90
39184437,SVALNÄS,Bookcases & shelving units,35,176,130,1395
39292026,BILLY / MORLIDEN,Bookcases & shelving units,30,202,80,595
49133579,IVAR,Bookcases & shelving units,30,124,89,365
40206476,GALANT,Bookcases & shelving units,40,80,80,395
49221062,EKET,Bookcases & shelving units,35,180,210,1260
49272706,BROR,Bookcases & shelving units,55,190,234,1345
49299032,BESTÅ,Bookcases & shelving units,42,48,180,1215
49302874,IVAR,Bookcases & shelving units,50,179,89,453
50470512,IVAR,Bookcases & shelving units,30,NA,83,245
59303477,IVAR,Bookcases & shelving units,30,226,344,2275
60291845,HANVIKEN,Bookcases & shelving units,NA,64,60,100
60414257,VASSVIKEN,Bookcases & shelving units,NA,26,60,75
69017833,BILLY / MORLIDEN,Bookcases & shelving units,30,237,160,1770
69239607,ALGOT,Bookcases & shelving units,41,197,132,347
69275718,BROR,Bookcases & shelving units,40,110,170,1340
69288018,IVAR,Bookcases & shelving units,50,179,259,1045
69304754,IVAR,Bookcases & shelving units,30,179,259,1745
70348785,SKÄRHAMN,Bookcases & shelving units,24,NA,NA,29
70470511,IVAR,Bookcases & shelving units,NA,179,30,145
70394471,BOTTNA,Bookcases & shelving units,NA,32,76,65
89248371,IVAR,Bookcases & shelving units,30,226,219,1045
89287683,IVAR,Bookcases & shelving units,50,226,89,428
89297663,JONAXEL,Bookcases & shelving units,51,173,173,670
89323723,IVAR,Bookcases & shelving units,30,179,259,1980
90226797,UPPLEVA,Bookcases & shelving units,NA,NA,NA,145
90443625,NOTVIKEN,Bookcases & shelving units,NA,64,60,115
99248380,IVAR,Bookcases & shelving units,30,124,259,990
99288012,IVAR,Bookcases & shelving units,50,124,174,718
99315812,IVAR,Bookcases & shelving units,30,179,89,395
90265246,HISHULT,Bookcases & shelving units,37,NA,12,35
70236151,ORRNÄS,Bookcases & shelving units,35,NA,16,29
50323597,BILLSBRO,Bookcases & shelving units,NA,NA,NA,35
29248345,IVAR,Bookcases & shelving units,50,226,134,906
70441566,RIKSVIKEN,Bookcases & shelving units,NA,64,60,225
423721,KALLAX,Bookcases & shelving units,38,33,33,100
10357004,KALLRÖR,Bookcases & shelving units,38,NA,NA,35
19288006,IVAR,Bookcases & shelving units,50,226,174,760
79248319,IVAR,Bookcases & shelving units,30,179,134,440
79320744,SVALNÄS,Bookcases & shelving units,35,176,150,1245
89297677,JONAXEL,Bookcases & shelving units,51,104,148,560
99303442,IVAR,Bookcases & shelving units,30,226,219,1225
9291622,KOLBJÖRN,Bookcases & shelving units,37,161,251,1145
29184433,SVALNÄS,Bookcases & shelving units,25,176,193,1620
29248538,IVAR,Bookcases & shelving units,50,NA,139,1013
29285470,ALGOT,Bookcases & shelving units,41,180,127,555
30441554,TIMMERVIKEN,Bookcases & shelving units,NA,64,60,115
39230712,BILLY,Bookcases & shelving units,28,237,120,700
39311789,JONAXEL,Bookcases & shelving units,51,207,173,950
49294548,VITTSJÖ,Bookcases & shelving units,36,175,300,1035
59311463,JONAXEL,Bookcases & shelving units,51,207,148,975
59385755,BROR,Bookcases & shelving units,55,110,85,375
69248386,IVAR,Bookcases & shelving units,30,179,259,1110
69285473,ALGOT / BROR,Bookcases & shelving units,41,162,162,1311
79272696,BROR,Bookcases & shelving units,55,110,234,1125
79279457,ALGOT,Bookcases & shelving units,NA,NA,NA,388.6
79303495,IVAR,Bookcases & shelving units,30,179,134,910
79305102,JONAXEL,Bookcases & shelving units,51,173,NA,630
80441556,TIMMERVIKEN,Bookcases & shelving units,NA,38,60,100
80450353,IVAR,Bookcases & shelving units,30,14,39,75
89276590,ALGOT,Bookcases & shelving units,41,197,65,245
89285518,ALGOT,Bookcases & shelving units,41,170,189,594
99184439,SVALNÄS,Bookcases & shelving units,35,176,193,2070
99297634,JONAXEL,Bookcases & shelving units,51,173,NA,730
99903788,ALGOT,Bookcases & shelving units,41,197,86,296
30441554,TIMMERVIKEN,Cabinets & cupboards,NA,64,60,115
49300827,BESTÅ,Cabinets & cupboards,42,192,120,1850
80441556,TIMMERVIKEN,Cabinets & cupboards,NA,38,60,100
29297958,BESTÅ,Cabinets & cupboards,42,48,120,820
10443629,GLASSVIK,Cabinets & cupboards,NA,38,60,175
80275887,KALLAX,Cabinets & cupboards,39,147,77,250
59286468,EKET,Cabinets & cupboards,35,80,70,311
40033763,IVAR,Cabinets & cupboards,30,83,80,295
40383737,LOMMARP,Cabinets & cupboards,49,199,86,1116
10119206,DETOLF,Cabinets & cupboards,37,163,43,295
59278307,KALLAX,Cabinets & cupboards,39,147,77,500
49280042,BILLY / OXBERG,Cabinets & cupboards,30,106,80,315
30439565,SYVDE,Cabinets & cupboards,48,123,100,595
79286491,EKET,Cabinets & cupboards,25,107,70,377
59248867,LIXHULT,Cabinets & cupboards,35,60,140,580
70328669,LIXHULT,Cabinets & cupboards,35,35,60,175
69287392,BILLY / OXBERG,Cabinets & cupboards,30,106,40,195
50413507,HEMNES,Cabinets & cupboards,37,197,90,1595
29281066,BILLY / OXBERG,Cabinets & cupboards,30,202,80,385
79302721,BESTÅ,Cabinets & cupboards,42,74,120,920
19279177,LIXHULT,Cabinets & cupboards,35,35,120,350
40302289,BRUSALI,Cabinets & cupboards,48,190,80,595
30381593,IVAR,Cabinets & cupboards,30,83,80,345
50300666,BRIMNES,Cabinets & cupboards,41,95,78,445
89279174,LIXHULT,Cabinets & cupboards,25,50,50,356
40300662,BRIMNES,Cabinets & cupboards,41,95,78,395
359739,ROTHULT,Cabinets & cupboards,NA,7,3,95
302291,BRUSALI,Cabinets & cupboards,48,93,80,375
40309257,HEMNES,Cabinets & cupboards,47,88,157,1395
29248864,LIXHULT,Cabinets & cupboards,35,95,130,663
69017828,BILLY / OXBERG,Cabinets & cupboards,30,202,80,575
30439725,LIATORP,Cabinets & cupboards,42,214,96,1295
19205884,BESTÅ,Cabinets & cupboards,40,192,120,1870
70439728,LIATORP,Cabinets & cupboards,48,87,145,1345
89248205,IVAR,Cabinets & cupboards,30,124,89,440
30396429,LIXHULT,Cabinets & cupboards,35,60,35,145
10409871,BRIMNES,Cabinets & cupboards,35,190,80,476
19189030,EKET,Cabinets & cupboards,35,210,80,656
396416,MILSBO,Cabinets & cupboards,42,175,73,995
69281804,BILLY / OXBERG,Cabinets & cupboards,30,202,120,915
59275101,HAVSTA,Cabinets & cupboards,37,134,81,925
19028754,LIATORP,Cabinets & cupboards,38,214,96,1445
79276388,LIXHULT,Cabinets & cupboards,35,60,95,409
10251451,IKEA PS,Cabinets & cupboards,40,63,119,425
49221038,EKET,Cabinets & cupboards,35,80,140,620
363171,FABRIKÖR,Cabinets & cupboards,42,113,81,636
29301762,BESTÅ,Cabinets & cupboards,42,202,120,1045
80385616,BILLY,Cabinets & cupboards,30,202,80,516
60342072,REGISSÖR,Cabinets & cupboards,38,110,118,796
9276650,BESTÅ,Cabinets & cupboards,42,74,120,980
89302971,BESTÅ,Cabinets & cupboards,42,230,240,2470
39287379,BILLY / MORLIDEN,Cabinets & cupboards,30,106,40,245
40347886,EDVALLA,Cabinets & cupboards,11,NA,33,25
79291355,PLATSA,Cabinets & cupboards,42,301,80,1268
50328665,LIXHULT,Cabinets & cupboards,25,25,25,89
20396646,HEMNES,Cabinets & cupboards,38,131,42,595
29302573,BESTÅ,Cabinets & cupboards,42,74,180,1400
90421911,BRYGGJA,Cabinets & cupboards,43,173,120,597
79281790,BILLY / OXBERG,Cabinets & cupboards,30,202,120,930
29279186,LIXHULT,Cabinets & cupboards,35,70,120,700
89161508,LIXHULT,Cabinets & cupboards,25,50,25,178
29286931,BEKANT,Cabinets & cupboards,45,101,61,1389
70341005,ERIK,Cabinets & cupboards,50,104,41,595
10295539,BESTÅ,Cabinets & cupboards,16,NA,56,25
70245952,BESTÅ,Cabinets & cupboards,40,38,120,170
327772,MALSJÖ,Cabinets & cupboards,48,92,145,2100
50415196,HAVSTA,Cabinets & cupboards,47,89,81,695
9248855,LIXHULT,Cabinets & cupboards,35,60,130,643
29285776,GALANT,Cabinets & cupboards,45,120,320,5290
50365139,GALANT,Cabinets & cupboards,45,120,80,945
49249396,HÄLLAN,Cabinets & cupboards,47,167,45,875
40226790,UPPLEVA,Cabinets & cupboards,NA,NA,NA,145
89249403,HÄLLAN,Cabinets & cupboards,47,167,45,700
245842,BESTÅ,Cabinets & cupboards,40,192,60,225
242278,FABRIKÖR,Cabinets & cupboards,47,150,57,676
